ID,LIMIT_BAL,GENDER,EDUCATION,MARRIAGE,AGE,PAY_HISTORY,BILL_AMT,PAY_AMT,default
2657,210000,FEMALE,2,2,29,-1,1166,975.5,0
2658,250000,FEMALE,1,2,29,2,125642.3333,4180,1
2659,230000,FEMALE,1,2,31,-1,311.3333333,315.8333333,0
2660,200000,FEMALE,2,1,37,-1,237.3333333,209.8333333,0
2661,300000,FEMALE,3,1,42,-1,229.8333333,105.3333333,0
2662,230000,FEMALE,2,2,29,-1,2577.833333,3771.333333,0
2663,410000,FEMALE,1,1,42,-1,12584.16667,10193.83333,0
2664,160000,FEMALE,2,1,33,-1,2821.333333,3950.333333,0
2665,120000,FEMALE,2,2,39,-2,922.6666667,977,1
2666,360000,FEMALE,2,2,41,-1,7393.5,6904.666667,0
2667,170000,FEMALE,2,1,39,-1,2373.333333,2081.833333,0
2668,200000,FEMALE,1,1,34,-1,9736.833333,7283.666667,0
2669,150000,FEMALE,2,2,33,-1,1346.666667,1316.833333,0
2670,110000,FEMALE,1,1,41,7,150,0,0
2671,50000,FEMALE,3,1,44,2,20648,980.8333333,1
2672,230000,FEMALE,2,1,40,-1,2108.833333,2108.833333,0
2673,50000,FEMALE,3,2,35,-1,2732.666667,2493.5,0
2674,20000,FEMALE,3,1,48,2,15439.16667,882.8333333,1
2675,120000,FEMALE,2,1,40,2,61684,2633.333333,1
2676,270000,FEMALE,1,1,41,-1,1336,1558.5,0
2677,180000,FEMALE,2,2,31,-1,416,416,0
2678,210000,FEMALE,2,1,33,-1,3960.5,3146.333333,0
2679,130000,FEMALE,2,1,40,-1,4969.166667,4726.166667,0
2680,300000,FEMALE,2,1,37,-1,12903.5,11415.83333,0
2681,300000,FEMALE,1,1,43,-1,16860.16667,14406.16667,0
2682,230000,FEMALE,2,1,32,-1,4748.5,4636.666667,0
2683,80000,FEMALE,2,1,35,-1,1034,2211.833333,0
2684,180000,FEMALE,1,1,42,-1,519.3333333,415,0
2685,350000,FEMALE,1,2,35,-1,7525.5,16670,0
2686,190000,FEMALE,1,2,47,-1,7565.666667,7630.833333,0
2687,230000,FEMALE,1,1,37,-2,1120.833333,1185.833333,1
2688,80000,FEMALE,1,1,36,-1,23021.5,9891.5,0
2689,90000,FEMALE,1,2,33,-1,3000,3000,0
2690,200000,FEMALE,3,1,49,-1,5260.666667,5262,0
2691,30000,FEMALE,1,2,45,-1,6494.833333,5881.833333,0
2692,160000,FEMALE,4,1,28,-1,273.5,165,0
2693,270000,FEMALE,2,1,33,-1,6420.5,5883.5,0
2694,290000,FEMALE,1,1,37,-1,28008,28220,0
2695,210000,FEMALE,3,1,38,-1,3020,3287.333333,0
2696,180000,FEMALE,1,2,42,2,141681.8333,6116.666667,1
2697,130000,FEMALE,3,2,36,-1,1738,1771.333333,0
2698,170000,FEMALE,1,2,28,-1,1901,1682.5,0
2699,150000,FEMALE,1,1,49,-1,5360.166667,5442.333333,0
2700,80000,FEMALE,2,1,30,-1,2719,167.5,0
2701,540000,FEMALE,1,2,34,-1,1107,1085.666667,0
2702,320000,FEMALE,1,1,46,-1,11435.83333,1906.5,0
2703,170000,FEMALE,1,1,38,-1,1485.166667,2072.833333,0
2704,20000,FEMALE,3,2,46,-1,3900.5,4381.833333,0
2705,280000,FEMALE,2,1,43,-1,2372.666667,2389.166667,0
2706,230000,FEMALE,3,2,30,-1,5708,7514,0
2707,80000,FEMALE,2,1,47,-1,4300.166667,4204.5,0
2708,240000,FEMALE,2,1,47,-1,15272,14309,0
2709,50000,FEMALE,2,1,38,-1,662.6666667,671.8333333,0
2710,90000,FEMALE,2,1,39,-2,2882.666667,2869.333333,1
2711,80000,FEMALE,2,1,45,2,55747.16667,1937.833333,1
2712,200000,FEMALE,2,1,39,-1,15694,15321.16667,0
2713,40000,FEMALE,2,1,30,2,15855.33333,983.3333333,1
2714,430000,FEMALE,2,1,42,2,295396.6667,11783.33333,1
2715,210000,FEMALE,1,2,32,-1,14052.5,11475.16667,0
2716,360000,FEMALE,2,1,48,-2,416.6666667,0,1
2717,130000,FEMALE,2,1,45,-1,1178.333333,850,0
2718,300000,FEMALE,2,2,41,-1,13775.5,13597.5,0
2719,300000,FEMALE,2,1,30,-1,4787.5,1355.833333,0
2720,180000,FEMALE,2,1,33,2,123245.6667,5250,1
2721,120000,FEMALE,2,2,39,-1,919.8333333,461,0
2722,320000,FEMALE,1,2,44,-1,61915.66667,78762.33333,0
2723,240000,FEMALE,1,1,45,-1,6039,5399.5,0
2724,120000,FEMALE,2,1,38,2,66622.83333,2683.333333,1
2725,390000,FEMALE,2,1,33,-1,18969.5,19025.33333,0
2726,170000,FEMALE,1,2,32,-1,3349.333333,2544.333333,0
2727,170000,FEMALE,2,2,38,-1,9299.5,14457.66667,0
2728,150000,FEMALE,1,2,40,-1,2235.833333,2161.5,0
2729,460000,FEMALE,1,1,45,-1,1213.833333,1222.333333,0
2730,50000,FEMALE,3,2,43,-1,2356.333333,2314.333333,0
2731,180000,FEMALE,1,1,40,-1,4733,2920.166667,0
2732,30000,FEMALE,3,1,37,2,17518.16667,825.1666667,1
2733,400000,FEMALE,2,1,45,-1,7399.333333,6041.166667,0
2734,240000,FEMALE,2,1,40,-1,388.6666667,415,0
2735,260000,FEMALE,1,1,41,-1,13912.33333,15174.5,0
2736,320000,FEMALE,1,1,45,-1,1611.833333,1611.833333,0
2737,220000,FEMALE,1,1,47,-1,7175.166667,7758.166667,0
2738,10000,FEMALE,3,1,41,2,1609.166667,451.6666667,1
2739,450000,FEMALE,2,1,43,-1,7684.166667,10900.66667,0
2740,170000,FEMALE,2,2,43,-1,680.3333333,680.3333333,0
2741,200000,FEMALE,2,1,46,2,2126.333333,1134.5,1
2742,140000,FEMALE,2,1,35,-1,1993.333333,2077,0
2743,280000,FEMALE,1,2,31,-1,6081.166667,4324,0
2744,180000,FEMALE,2,1,39,-1,2256.833333,1735,0
2745,100000,FEMALE,3,1,39,-1,658.6666667,660.3333333,0
2746,230000,FEMALE,2,1,42,-1,4910.833333,4614.333333,0
2747,160000,FEMALE,2,1,36,-1,2984.166667,3335.833333,0
2748,160000,FEMALE,2,1,45,-1,2925,2591.666667,0
2749,330000,FEMALE,2,1,39,-1,4434.666667,4447.333333,0
2750,210000,FEMALE,2,1,49,-1,3401.666667,1566.666667,0
2751,50000,FEMALE,2,2,31,-1,29939.83333,5295.5,0
2752,260000,FEMALE,2,1,39,-1,1561.166667,1914,0
2753,100000,FEMALE,2,1,35,-1,1053.833333,1053.833333,0
2754,210000,FEMALE,1,2,44,-1,11229.83333,12042.66667,0
2755,200000,FEMALE,1,2,35,-1,3054.5,3333.5,0
2756,210000,FEMALE,1,2,32,-1,4220.5,4707.5,0
2757,300000,FEMALE,1,1,47,2,5000,0,1
2758,180000,FEMALE,2,1,46,-1,610.1666667,560.5,0
2759,200000,FEMALE,1,2,41,-1,19718.5,22597.83333,0
2760,350000,FEMALE,1,1,42,-1,6790.166667,6219,0
2761,90000,FEMALE,3,1,44,-1,1473,6997.333333,0
2762,200000,FEMALE,0,2,30,-1,8402,4813.166667,0
2763,220000,FEMALE,2,2,32,-1,12657.16667,9632.666667,0
2765,340000,FEMALE,2,1,47,-1,2637.666667,32048.16667,0
2766,80000,FEMALE,1,1,37,-1,4611.666667,6994.833333,0
2767,30000,FEMALE,2,1,33,-1,325,390,0
2768,200000,FEMALE,1,2,32,-1,2154.333333,928.3333333,0
2769,280000,FEMALE,1,1,37,-1,7259.166667,6889.666667,0
2770,50000,FEMALE,2,1,35,2,10716.66667,1125,1
2771,100000,FEMALE,3,2,46,-1,2007,3009.833333,0
2773,360000,FEMALE,1,1,42,-1,2534.166667,1006.166667,0
2774,150000,FEMALE,2,1,49,-1,3627.5,3644.166667,0
2775,160000,FEMALE,1,2,28,-1,23580.33333,22112.5,0
2776,150000,FEMALE,1,1,33,-1,3339.333333,2507.833333,0
2777,490000,FEMALE,3,1,54,-1,1579.166667,1590.833333,0
2778,280000,FEMALE,2,1,53,-1,2469.5,2131.166667,0
2779,240000,FEMALE,2,1,52,-1,3802.333333,3802.333333,0
2780,100000,FEMALE,1,2,52,2,13045.16667,825,1
2781,200000,FEMALE,3,1,54,-1,2328,1952.833333,0
2782,280000,FEMALE,1,1,50,-1,5342.5,4897.833333,0
2783,350000,FEMALE,1,1,52,7,2400,0,1
2784,500000,FEMALE,2,2,50,-1,10588,9942.166667,0
2785,150000,FEMALE,1,1,54,-2,6839.166667,7005,1
2786,30000,FEMALE,2,1,50,2,23513.16667,1268.833333,1
2787,50000,FEMALE,1,1,50,2,40760.66667,1469.166667,1
2788,210000,FEMALE,1,1,51,-1,6045.333333,4026.166667,0
2789,100000,FEMALE,3,1,55,-2,390,390,1
2790,20000,MALE,2,2,22,2,18710.5,1300.5,1
2791,20000,MALE,2,2,23,2,13136,900,1
2792,30000,MALE,2,2,22,3,27767.5,1183.333333,1
2793,50000,MALE,2,2,26,2,33604.5,1716.666667,1
2794,90000,MALE,3,2,25,2,24581.83333,719,1
2795,80000,MALE,3,1,34,2,74183.16667,2539.5,1
2796,140000,MALE,2,2,26,2,129200.3333,6750,1
2797,60000,MALE,2,2,29,2,37617.16667,1666.666667,1
2798,200000,MALE,1,2,30,2,187177.8333,6360.333333,1
2799,30000,MALE,2,1,22,2,26856.16667,718.5,1
2800,30000,MALE,2,1,27,3,10655.83333,283.3333333,1
2801,70000,MALE,2,1,44,2,55646.33333,1950,1
2802,20000,MALE,2,2,37,7,2400,0,1
2803,270000,MALE,3,2,38,2,261101.8333,7593.833333,1
2804,50000,MALE,2,1,41,2,31295.33333,666.6666667,1
2805,30000,MALE,2,2,30,2,27612.33333,1853.5,1
2806,180000,MALE,2,1,46,-2,725.3333333,660.3333333,1
2807,40000,MALE,2,1,46,3,31333,1579.833333,1
2808,50000,MALE,3,2,34,2,48515.5,2278.333333,1
2809,50000,MALE,1,2,32,2,47501.33333,1815.333333,1
2810,200000,MALE,1,2,31,2,189376.8333,6250,1
2811,100000,MALE,2,2,41,2,4618.333333,1416.666667,1
2812,200000,MALE,2,1,28,7,2443,0,1
2813,20000,MALE,3,2,48,7,250,0,1
2814,190000,MALE,2,2,40,2,156461.6667,6933.333333,1
2815,360000,MALE,2,1,46,-2,2894.5,1478.166667,1
2816,130000,MALE,3,2,39,2,71781,2933.333333,1
2817,150000,MALE,1,1,38,-2,193746,1666.666667,1
2818,230000,MALE,1,2,40,-2,1992.333333,1340.666667,1
2819,30000,MALE,2,1,45,2,17070.83333,1266.666667,1
2820,210000,MALE,3,1,38,2,80698,3057.833333,1
2821,460000,MALE,1,2,44,2,295040.8333,12250,1
2822,200000,MALE,3,2,43,2,2500,0,1
2823,20000,MALE,2,1,36,2,18660.33333,1036.166667,1
2824,70000,MALE,2,1,37,2,63094.16667,2151.333333,1
2825,160000,MALE,2,2,38,2,100194.3333,2504.5,1
2826,230000,MALE,1,1,46,2,197147,6437,1
2827,360000,MALE,1,1,44,-2,2847.666667,4009.5,1
2828,260000,MALE,1,1,38,-2,833.3333333,0,1
2829,50000,MALE,2,2,36,2,21093.16667,1171.833333,1
2830,130000,MALE,2,2,31,2,275,166.6666667,1
2831,80000,MALE,1,2,38,2,69591,2400,1
2832,150000,MALE,1,2,36,-2,14660.5,846.1666667,1
2833,100000,MALE,2,2,,2,28182.5,1680.833333,1
2834,20000,MALE,3,1,52,-2,4769.833333,412.3333333,1
2835,70000,MALE,3,1,50,2,43431.5,1850,1
2836,150000,MALE,1,1,55,2,99059.66667,3066.666667,1
2837,300000,MALE,1,1,50,2,257720.6667,8800,1
2838,150000,MALE,2,1,57,2,15972.83333,1000,1
2839,50000,MALE,2,1,54,2,39641.66667,1477.833333,1
2840,150000,MALE,1,1,54,2,25669.16667,1116.833333,1
2841,120000,FEMALE,2,3,59,2,84921.66667,2941.166667,1
2842,60000,FEMALE,2,1,27,2,27253,1366.666667,1
2843,70000,FEMALE,1,2,27,2,46055,1966.666667,1
2844,50000,FEMALE,2,2,26,-2,35595.16667,1274,1
2845,20000,FEMALE,2,1,24,3,19890.83333,433.3333333,1
2846,30000,FEMALE,2,1,23,2,34857.33333,569.3333333,1
2847,60000,FEMALE,2,2,22,2,46957,1288,1
2848,30000,FEMALE,2,2,22,2,12578.66667,953.5,1
2849,20000,FEMALE,3,2,22,4,1650,0,1
2850,80000,FEMALE,2,2,23,2,23140.66667,1100,1
2851,70000,FEMALE,2,2,25,2,69194,2401.333333,1
2852,10000,FEMALE,2,2,26,2,7174.666667,592.3333333,1
2853,20000,FEMALE,2,2,24,2,322,0,1
2854,30000,FEMALE,2,2,24,2,26812.66667,1350,1
2855,50000,FEMALE,1,2,25,2,43575.83333,1883.333333,1
2856,20000,FEMALE,2,2,24,2,19658.66667,950,1
2857,70000,FEMALE,1,2,26,2,54014.66667,1814.833333,1
2858,30000,FEMALE,2,2,23,2,12507,981.6666667,1
2859,230000,FEMALE,2,2,23,-2,409.6666667,146.3333333,1
2860,200000,FEMALE,1,2,27,-2,3630.833333,2963,1
2861,170000,FEMALE,1,2,27,-2,8392.833333,8375.166667,1
2862,50000,FEMALE,3,2,28,7,2391.666667,8.333333333,1
2863,230000,FEMALE,2,1,28,2,36292.66667,2991.5,1
2864,80000,FEMALE,2,2,26,2,47474.33333,2000,1
2865,300000,FEMALE,1,2,29,-2,10045.5,10708.5,1
2866,320000,FEMALE,1,2,27,2,41021.66667,1416.666667,1
2867,500000,FEMALE,3,2,29,-2,2624.666667,6868.5,1
2868,30000,FEMALE,3,1,29,2,29097.16667,1340.666667,1
2869,180000,FEMALE,2,1,30,-2,7946,7241.5,1
2870,170000,FEMALE,1,2,30,2,162134.8333,5466.666667,1
2871,150000,FEMALE,2,2,28,2,144003.6667,5400,1
2872,60000,FEMALE,2,1,,2,51566,2293.833333,1
2873,310000,FEMALE,1,1,33,-2,512,125.5,1
2874,60000,FEMALE,2,1,,2,44866.66667,2000,1
2875,40000,FEMALE,3,1,40,-2,1248.166667,969,1
2876,130000,FEMALE,2,1,48,2,109276,3916.666667,1
2877,120000,FEMALE,1,1,34,-2,625.8333333,0,1
2878,20000,FEMALE,2,1,43,2,28468.83333,2095.333333,1
2879,350000,FEMALE,1,2,44,2,324525.1667,12833.33333,1
2880,50000,FEMALE,1,1,33,2,44195.83333,2320.666667,1
2881,280000,FEMALE,4,1,44,-2,9264.333333,8815.5,1
2882,460000,FEMALE,1,1,40,3,2650,33.33333333,1
2883,30000,FEMALE,2,3,45,2,4993.333333,2582.333333,1
2884,50000,FEMALE,2,1,,3,21102,1216.666667,1
2885,50000,FEMALE,1,2,29,2,49915,1600,1
2886,290000,FEMALE,2,2,34,2,227242,7666.666667,1
2887,100000,FEMALE,2,2,31,2,42662.66667,1833.333333,1
2888,30000,FEMALE,2,1,,2,19674.5,1058.666667,1
2889,360000,FEMALE,2,1,39,-2,700.1666667,0,1
2890,70000,FEMALE,2,1,39,2,21733.5,1016.666667,1
2891,150000,FEMALE,1,1,33,2,108684.1667,4366.666667,1
2892,220000,FEMALE,1,1,41,3,235601.8333,0,1
2893,150000,FEMALE,2,1,41,2,71774,2933.333333,1
2894,100000,FEMALE,1,1,47,2,50.33333333,916.6666667,1
2895,100000,FEMALE,2,1,,2,78848,3216.666667,1
2896,60000,FEMALE,3,2,44,2,55152.83333,13695,1
2897,80000,FEMALE,2,1,,-2,2178.166667,571.1666667,1
2898,100000,FEMALE,2,2,31,-2,2659.5,2328,1
2899,500000,FEMALE,1,1,,-2,12288.83333,10975.66667,1
2900,170000,FEMALE,2,1,31,-2,5933.166667,10370.83333,1
2901,30000,FEMALE,2,2,28,4,1100,0,1
2902,50000,FEMALE,2,1,44,2,27326.16667,1633.333333,1
2903,300000,FEMALE,1,2,40,2,6119.833333,833.3333333,1
2904,430000,FEMALE,1,1,,-2,1245.333333,1245.666667,1
2905,50000,FEMALE,2,1,39,2,22425.83333,4166.666667,1
2906,120000,FEMALE,2,2,33,2,71011,2533.333333,1
2907,260000,FEMALE,1,2,33,-2,9090.333333,9103.666667,1
2908,180000,FEMALE,2,1,34,-2,8107.666667,6405.833333,1
2909,150000,FEMALE,2,1,,-2,2894.5,2897.833333,1
2910,240000,FEMALE,1,2,,2,171821.1667,7000,1
2911,210000,FEMALE,3,1,44,-2,10563,9830.5,1
2912,80000,FEMALE,2,2,32,2,2779,216.6666667,1
2913,240000,FEMALE,1,1,38,2,111996.6667,4750,1
2915,20000,FEMALE,1,1,,-2,3430.666667,2945.833333,1
2916,160000,FEMALE,2,1,,-2,3711.166667,4024.166667,1
2917,70000,FEMALE,3,1,48,2,65531.83333,2400,1
2918,50000,FEMALE,2,1,50,2,29324.5,1233.333333,1
2919,20000,FEMALE,2,1,54,2,8045.166667,652.5,1
2920,50000,FEMALE,3,1,53,2,44074.33333,1933.333333,1
2921,100000,FEMALE,2,1,55,2,48485.5,2016.666667,1
2922,280000,FEMALE,1,1,47,2,130876.6667,4750,1
2923,70000,FEMALE,3,1,49,2,22102,1523.333333,1
2924,140000,FEMALE,2,1,58,2,71992.66667,3000,1
2925,50000,MALE,2,2,30,2,23417.83333,1016,1
2926,130000,MALE,2,2,29,2,93215.5,3883.333333,1
2927,50000,MALE,2,1,26,3,12956.66667,399,1
2928,20000,MALE,2,2,22,2,18438,833.3333333,1
2929,70000,MALE,2,2,27,2,31167.16667,1450,1
2930,20000,MALE,2,1,26,3,1050,0,1
2931,70000,MALE,3,2,27,2,61616.33333,2592.5,1
2932,20000,MALE,3,2,27,4,1100,0,1
2933,50000,MALE,2,2,29,2,41874.66667,2305.333333,1
2934,200000,MALE,2,2,29,4,2500,0,1
2935,80000,MALE,2,1,29,2,12254.33333,516.6666667,1
2936,20000,MALE,2,2,22,7,2400,0,1
2937,20000,MALE,2,1,30,2,17943.33333,1328.333333,1
2938,260000,MALE,2,2,29,2,3697.333333,5648.166667,1
2939,80000,MALE,2,2,30,2,70094.83333,2433.333333,1
2940,300000,MALE,1,2,29,-2,2572.5,2263.5,1
2941,180000,MALE,3,0,27,-2,570.6666667,549,1
2942,200000,MALE,2,2,32,2,91420.83333,3736.833333,1
2943,30000,MALE,1,1,31,2,15346.83333,850,1
2944,100000,MALE,1,2,31,2,92748,2900.833333,1
2945,50000,MALE,3,1,49,2,50170.5,2334.166667,1
2946,170000,MALE,2,1,,2,155704.1667,7563.666667,1
2947,200000,MALE,2,1,45,2,2500,0,1
2948,20000,MALE,3,1,,3,1050,0,1
2949,140000,MALE,2,1,38,2,55615.33333,2340.833333,1
2950,130000,MALE,2,1,44,2,19578.16667,7330,1
2951,220000,MALE,1,2,33,-2,2224.5,2706.166667,1
2952,20000,MALE,3,2,46,2,9936.833333,466.6666667,1
2953,50000,MALE,1,2,31,3,1050,0,1
2954,70000,MALE,1,2,32,2,69821.83333,3383.333333,1
2955,190000,MALE,1,2,,2,109961,4700,1
2956,220000,MALE,1,2,34,-2,416,485.3333333,1
2957,40000,MALE,1,2,,3,17747.16667,2166.666667,1
2958,120000,MALE,1,1,44,2,77718,2533.333333,1
2960,70000,MALE,2,1,,2,32627.66667,1566.666667,1
2961,190000,MALE,1,1,50,2,38309,1683.333333,1
2962,70000,MALE,3,1,55,2,23095.83333,1450,1
2963,500000,MALE,1,1,55,2,4957,0,1
2964,30000,MALE,3,1,56,3,29232.66667,0,1
2965,50000,FEMALE,2,1,27,2,22516.16667,1250,1
2966,30000,FEMALE,2,2,22,2,4706.5,2357.5,1
2967,80000,FEMALE,1,2,29,2,42702.16667,1836,1
2968,50000,FEMALE,1,2,23,2,46866.33333,1666.666667,1
2969,30000,FEMALE,2,2,23,2,14056.33333,950,1
2970,50000,FEMALE,2,2,24,2,43220,2060,1
2971,140000,FEMALE,2,2,26,2,123583.6667,5150,1
2972,50000,FEMALE,3,2,26,2,35315,1600,1
2973,70000,FEMALE,3,1,30,2,57780.33333,2433.333333,1
2975,110000,FEMALE,1,1,33,2,25796.5,1062.5,1
2976,100000,FEMALE,2,2,24,2,84808.33333,3466.666667,1
2977,130000,FEMALE,2,1,34,2,32320.66667,1766.666667,1
2978,30000,FEMALE,2,2,49,2,19203,1000,1
2979,130000,FEMALE,3,1,43,2,19903.33333,733.3333333,1
2980,30000,FEMALE,2,1,,2,26024.16667,837.6666667,1
2981,230000,FEMALE,1,1,34,2,196493.5,8050,1
2982,70000,FEMALE,1,2,34,2,45650,2000,1
2983,40000,FEMALE,2,2,44,2,37988.66667,1854,1
2984,330000,FEMALE,1,2,42,-2,8552.333333,11299.83333,1
2985,90000,FEMALE,2,1,45,2,47894.66667,1975.833333,1
2986,100000,FEMALE,1,2,38,2,39523,1750,1
2987,210000,FEMALE,1,2,34,-2,1147.833333,169.6666667,1
2988,50000,FEMALE,2,2,47,2,38912.83333,1115.833333,1
2989,510000,FEMALE,1,2,40,3,456957.5,2333.333333,1
2990,170000,FEMALE,1,1,,2,136852.5,5700,1
2991,210000,FEMALE,1,1,31,-2,21752.83333,16554.16667,1
2992,200000,FEMALE,2,2,34,2,74214.5,3033.333333,1
2993,40000,FEMALE,2,2,,2,13519.66667,3000,1
2994,30000,FEMALE,2,2,39,-2,1704.666667,1399.333333,1
2995,50000,FEMALE,1,2,27,2,12312.83333,583.3333333,1
2996,100000,FEMALE,1,2,29,2,60036.16667,2783.333333,1
2997,50000,FEMALE,2,1,34,2,46734.5,1666.666667,1
2998,450000,FEMALE,2,1,38,-2,390,455,1
2999,140000,FEMALE,2,1,36,2,4272.5,3181.833333,1
3000,200000,FEMALE,2,1,29,-2,7289.666667,7305.166667,1
